County,County Name,Unit Type Code,Unit Type Code Name,Unit,Unit Name,Fund,Fund Name, 2013 Certified Budget , 2013 Certified Levy , 2013 Certified Net Assessed Value , 2013 Certified Gross Tax Rate 
44,LaGrange,3,City/Town,0811,WOLCOTTVILLE CIVIL TOWN,0101,GENERAL                                 ," 451,732 "," 120,745 "," 11,274,015 ", 1.0710 
44,LaGrange,3,City/Town,0811,WOLCOTTVILLE CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 3,209 ", -   ," 11,274,015 ", -   
44,LaGrange,3,City/Town,0811,WOLCOTTVILLE CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 44,230 ", -   ," 11,274,015 ", -   
44,LaGrange,3,City/Town,0811,WOLCOTTVILLE CIVIL TOWN,0720,MAJOR MOVES - TOLLROAD COUNTIES," 10,000 ", -   ," 11,274,015 ", -   
44,LaGrange,3,City/Town,0811,WOLCOTTVILLE CIVIL TOWN,1301,PARK & RECREATION                       ," 21,000 "," 14,848 "," 11,274,015 ", 0.1317 
44,LaGrange,3,City/Town,0811,WOLCOTTVILLE CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 2,679 ", -   ," 11,274,015 ", -   
44,LaGrange,3,City/Town,0811,WOLCOTTVILLE CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 10,435 "," 5,637 "," 11,274,015 ", 0.0500 
44,LaGrange,4,School,4515,PRAIRIE HEIGHTS COMMUNITY SCHOOL CORP,0101,GENERAL                                 , -   , -   ," 273,107,503 ", -   
44,LaGrange,4,School,4515,PRAIRIE HEIGHTS COMMUNITY SCHOOL CORP,0180,DEBT SERVICE                            , -   ," 324,998 "," 273,107,503 ", 0.1190 
44,LaGrange,4,School,4515,PRAIRIE HEIGHTS COMMUNITY SCHOOL CORP,0186,SCHOOL PENSION DEBT, -   ," 78,109 "," 273,107,503 ", 0.0286 
44,LaGrange,4,School,4515,PRAIRIE HEIGHTS COMMUNITY SCHOOL CORP,1214,CAPITAL PROJECTS (School)                       , -   ," 587,727 "," 273,107,503 ", 0.2152 
44,LaGrange,4,School,4515,PRAIRIE HEIGHTS COMMUNITY SCHOOL CORP,2083,2013 STATE GENERAL FUND LOAN REPAYMENT, -   ," 14,748 "," 273,107,503 ", 0.0054 
44,LaGrange,4,School,4515,PRAIRIE HEIGHTS COMMUNITY SCHOOL CORP,6301,TRANSPORTATION                          , -   ," 532,013 "," 273,107,503 ", 0.1948 
44,LaGrange,4,School,4515,PRAIRIE HEIGHTS COMMUNITY SCHOOL CORP,6302,BUS REPLACEMENT, -   ," 96,680 "," 273,107,503 ", 0.0354 
44,LaGrange,4,School,4525,WESTVIEW SCHOOL CORPORATION,0101,GENERAL                                 ," 17,312,486 ", -   ," 866,511,174 ", -   
44,LaGrange,4,School,4525,WESTVIEW SCHOOL CORPORATION,0180,DEBT SERVICE                            ," 3,272,558 "," 2,904,545 "," 866,511,174 ", 0.3352 
44,LaGrange,4,School,4525,WESTVIEW SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT," 281,398 "," 267,752 "," 866,511,174 ", 0.0309 
44,LaGrange,4,School,4525,WESTVIEW SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ," 2,878,738 "," 2,437,496 "," 866,511,174 ", 0.2813 
44,LaGrange,4,School,4525,WESTVIEW SCHOOL CORPORATION,6301,TRANSPORTATION                          ," 1,904,845 "," 1,312,764 "," 866,511,174 ", 0.1515 
44,LaGrange,4,School,4525,WESTVIEW SCHOOL CORPORATION,6302,BUS REPLACEMENT," 352,979 "," 323,209 "," 866,511,174 ", 0.0373 
44,LaGrange,4,School,4535,LAKELAND SCHOOL CORPORATION,0101,GENERAL                                 ," 14,948,744 ", -   ," 739,020,923 ", -   
44,LaGrange,4,School,4535,LAKELAND SCHOOL CORPORATION,0180,DEBT SERVICE                            ," 1,360,341 "," 1,067,146 "," 739,020,923 ", 0.1444 
44,LaGrange,4,School,4535,LAKELAND SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT," 111,677 "," 96,073 "," 739,020,923 ", 0.0130 
44,LaGrange,4,School,4535,LAKELAND SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ," 2,874,759 "," 1,894,111 "," 739,020,923 ", 0.2563 
44,LaGrange,4,School,4535,LAKELAND SCHOOL CORPORATION,2083,2013 STATE GENERAL FUND LOAN REPAYMENT," 79,952 "," 73,163 "," 739,020,923 ", 0.0099 
44,LaGrange,4,School,4535,LAKELAND SCHOOL CORPORATION,6301,TRANSPORTATION                          ," 1,829,475 "," 1,371,623 "," 739,020,923 ", 0.1856 
44,LaGrange,4,School,4535,LAKELAND SCHOOL CORPORATION,6302,BUS REPLACEMENT," 276,399 "," 288,218 "," 739,020,923 ", 0.0390 
44,LaGrange,5,Library,0122,LAGRANGE COUNTY PUBLIC LIBRARY,0061,RAINY DAY," 50,000 ", -   ," 1,878,639,600 ", -   
44,LaGrange,5,Library,0122,LAGRANGE COUNTY PUBLIC LIBRARY,0101,GENERAL                                 ," 1,000,000 "," 576,742 "," 1,878,639,600 ", 0.0307 
44,LaGrange,5,Library,0122,LAGRANGE COUNTY PUBLIC LIBRARY,0180,DEBT SERVICE                            ," 462,114 "," 430,208 "," 1,878,639,600 ", 0.0229 
44,LaGrange,5,Library,0122,LAGRANGE COUNTY PUBLIC LIBRARY,2011,LIBRARY IMPROVEMENT RESERVE             ," 207,359 ", -   ," 1,878,639,600 ", -   
44,LaGrange,6,Special,0994,NORTHEAST INDIANA SOLID WASTE MANAGEMENT,0113,NONREVERTING                            , -   , -   ," 1,878,639,600 ", -   
44,LaGrange,6,Special,0994,NORTHEAST INDIANA SOLID WASTE MANAGEMENT,8210,SPECIAL SOLID WASTE MANAGEMENT          , -   ," 229,194 "," 1,878,639,600 ", 0.0122 
45,Lake,1,County,0000,LAKE COUNTY,0101,GENERAL                                 ," 109,609,153 "," 100,630,387 "," 20,415,984,365 ", 0.4929 
45,Lake,1,County,0000,LAKE COUNTY,0123,2006 REASSESSMENT, -   , -   ," 20,415,984,365 ", -   
45,Lake,1,County,0000,LAKE COUNTY,0124,2015 REASSESSMENT," 1,058,044 "," 1,572,031 "," 20,415,984,365 ", 0.0077 
45,Lake,1,County,0000,LAKE COUNTY,0180,DEBT SERVICE                            ," 5,213,809 "," 5,757,308 "," 20,415,984,365 ", 0.0282 
45,Lake,1,County,0000,LAKE COUNTY,0188,EXEMPT DEBT - LAKE AND ST. JOSEPH COUNTIES ONLY," 3,227,550 "," 2,347,838 "," 20,415,984,365 ", 0.0115 
45,Lake,1,County,0000,LAKE COUNTY,0191,CUMULATIVE VOTING MACHINE               ," 400,000 ", -   ," 20,415,984,365 ", -   
45,Lake,1,County,0000,LAKE COUNTY,0702,HIGHWAY                                 ," 5,816,001 ", -   ," 20,415,984,365 ", -   
45,Lake,1,County,0000,LAKE COUNTY,0706,LOCAL ROAD & STREET                     ," 800,000 ", -   ," 20,415,984,365 ", -   
45,Lake,1,County,0000,LAKE COUNTY,0790,CUMULATIVE BRIDGE                       , -   , -   ," 20,415,984,365 ", -   
45,Lake,1,County,0000,LAKE COUNTY,0801,HEALTH                                  ," 2,995,840 "," 1,402,426 "," 16,896,694,688 ", 0.0083 
45,Lake,1,County,0000,LAKE COUNTY,0905,DRAIN IMPROVEMENT                       ," 419,422 "," 285,824 "," 20,415,984,365 ", 0.0014 
45,Lake,1,County,0000,LAKE COUNTY,1201,COUNTY SCHOOL DIST/SUPPL                ," 3,917,428 "," 3,817,789 "," 20,415,984,365 ", 0.0187 
45,Lake,1,County,0000,LAKE COUNTY,1301,PARK & RECREATION                       ," 5,863,219 "," 3,695,293 "," 20,415,984,365 ", 0.0181 
45,Lake,1,County,0000,LAKE COUNTY,1387,PARK BOND #2 EXEMPT FROM CIRCUIT BREAKERS," 2,265,319 "," 2,592,830 "," 20,415,984,365 ", 0.0127 
45,Lake,1,County,0000,LAKE COUNTY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 1,866,933 "," 1,919,103 "," 20,415,984,365 ", 0.0094 
45,Lake,2,Township,0001,CALUMET TOWNSHIP,0101,GENERAL                                 ," 1,516,223 "," 1,261,667 "," 2,701,642,547 ", 0.0467 
45,Lake,2,Township,0001,CALUMET TOWNSHIP,0601,COMMUNITY BUILDING/SERVICES             ," 357,818 "," 299,882 "," 2,701,642,547 ", 0.0111 
45,Lake,2,Township,0001,CALUMET TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 7,789,349 "," 9,107,237 "," 2,701,642,547 ", 0.3371 
45,Lake,2,Township,0001,CALUMET TOWNSHIP,1312,RECREATION                              ," 372,144 "," 332,302 "," 2,701,642,547 ", 0.0123 
45,Lake,2,Township,0002,CEDAR CREEK TOWNSHIP,0101,GENERAL                                 ," 398,621 "," 356,111 "," 555,555,787 ", 0.0641 
45,Lake,2,Township,0002,CEDAR CREEK TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 81,650 "," 73,333 "," 555,555,787 ", 0.0132 
45,Lake,2,Township,0002,CEDAR CREEK TOWNSHIP,1111,FIRE                                    ," 201,000 "," 162,056 "," 309,859,179 ", 0.0523 
45,Lake,2,Township,0002,CEDAR CREEK TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 25,718 "," 23,859 "," 309,859,179 ", 0.0077 
45,Lake,2,Township,0002,CEDAR CREEK TOWNSHIP,1312,RECREATION                              ," 40,400 "," 36,667 "," 555,555,787 ", 0.0066 
45,Lake,2,Township,0003,CENTER TOWNSHIP,0101,GENERAL                                 ," 127,533 "," 99,261 "," 1,682,390,052 ", 0.0059 
45,Lake,2,Township,0003,CENTER TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 200,645 "," 121,132 "," 1,682,390,052 ", 0.0072 
45,Lake,2,Township,0003,CENTER TOWNSHIP,1111,FIRE                                    ," 420,000 "," 329,188 "," 371,544,039 ", 0.0886 
45,Lake,2,Township,0003,CENTER TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 35,000 "," 37,526 "," 371,544,039 ", 0.0101 
45,Lake,2,Township,0004,EAGLE CREEK TOWNSHIP,0101,GENERAL                                 ," 43,525 "," 29,678 "," 141,325,326 ", 0.0210 
45,Lake,2,Township,0004,EAGLE CREEK TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 25,000 "," 21,764 "," 141,325,326 ", 0.0154 
45,Lake,2,Township,0004,EAGLE CREEK TOWNSHIP,1111,FIRE                                    ," 100,295 "," 81,545 "," 141,325,326 ", 0.0577 
45,Lake,2,Township,0004,EAGLE CREEK TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 16,501 "," 14,557 "," 141,325,326 ", 0.0103 
45,Lake,2,Township,0005,HANOVER TOWNSHIP,0101,GENERAL                                 ," 184,345 "," 140,854 "," 579,647,689 ", 0.0243 
45,Lake,2,Township,0005,HANOVER TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 104,657 "," 90,425 "," 579,647,689 ", 0.0156 
45,Lake,2,Township,0005,HANOVER TOWNSHIP,1101,EMERG AMBUL/MED SERVICES  - FIRE," 40,000 "," 32,590 "," 143,568,002 ", 0.0227 
45,Lake,2,Township,0005,HANOVER TOWNSHIP,1111,FIRE                                    ," 69,668 "," 62,883 "," 143,568,002 ", 0.0438 
45,Lake,2,Township,0005,HANOVER TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 23,796 "," 45,511 "," 143,568,002 ", 0.0317 
45,Lake,2,Township,0005,HANOVER TOWNSHIP,1312,RECREATION                              ," 10,180 "," 7,535 "," 579,647,689 ", 0.0013 
45,Lake,2,Township,0006,HOBART TOWNSHIP,0101,GENERAL                                 ," 179,233 "," 162,080 "," 988,291,733 ", 0.0164 
45,Lake,2,Township,0006,HOBART TOWNSHIP,0107,PROPERTY MAINTENANCE                    ," 117,877 "," 110,689 "," 988,291,733 ", 0.0112 
45,Lake,2,Township,0006,HOBART TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 266,413 "," 302,417 "," 988,291,733 ", 0.0306 
45,Lake,2,Township,0006,HOBART TOWNSHIP,1111,FIRE                                    ," 3,500 ", 799 ," 9,745,347 ", 0.0082 
45,Lake,2,Township,0006,HOBART TOWNSHIP,1312,RECREATION                              ," 32,000 ", -   ," 988,291,733 ", -   
45,Lake,2,Township,0007,NORTH TOWNSHIP,0101,GENERAL                                 ," 800,000 "," 542,706 "," 6,460,786,094 ", 0.0084 
45,Lake,2,Township,0007,NORTH TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 4,000,000 "," 3,217,471 "," 6,460,786,094 ", 0.0498 
45,Lake,2,Township,0007,NORTH TOWNSHIP,1312,RECREATION                              ," 1,400,000 "," 736,530 "," 6,460,786,094 ", 0.0114 
45,Lake,2,Township,0007,NORTH TOWNSHIP,1390,CUMULATIVE PARK & RECREATION            ," 600,000 "," 407,030 "," 6,460,786,094 ", 0.0063 
45,Lake,2,Township,0008,ROSS TOWNSHIP,0101,GENERAL                                 ," 500,000 "," 319,874 "," 2,688,013,559 ", 0.0119 
45,Lake,2,Township,0008,ROSS TOWNSHIP,0107,PROPERTY MAINTENANCE                    ," 550,000 "," 319,874 "," 2,688,013,559 ", 0.0119 
45,Lake,2,Township,0008,ROSS TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 400,000 "," 99,457 "," 2,688,013,559 ", 0.0037 
45,Lake,2,Township,0008,ROSS TOWNSHIP,1101,EMERG AMBUL/MED SERVICES  - FIRE," 124,941 ", -   ," 18,091,661 ", -   
45,Lake,2,Township,0008,ROSS TOWNSHIP,1312,RECREATION                              ," 675,000 "," 349,442 "," 2,688,013,559 ", 0.0130 
45,Lake,2,Township,0009,ST. JOHN TOWNSHIP,0101,GENERAL                                 ," 254,618 "," 199,977 "," 3,703,274,778 ", 0.0054 
45,Lake,2,Township,0009,ST. JOHN TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 128,638 "," 66,659 "," 3,703,274,778 ", 0.0018 
45,Lake,2,Township,0009,ST. JOHN TOWNSHIP,1111,FIRE                                    ," 330,999 "," 268,906 "," 401,352,951 ", 0.0670 
45,Lake,2,Township,0009,ST. JOHN TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 40,000 "," 42,543 "," 401,352,951 ", 0.0106 
45,Lake,2,Township,0009,ST. JOHN TOWNSHIP,1312,RECREATION                              ," 223,000 "," 125,911 "," 3,703,274,778 ", 0.0034 
45,Lake,2,Township,0010,WEST CREEK TOWNSHIP,0101,GENERAL                                 ," 215,826 "," 204,714 "," 369,519,654 ", 0.0554 
45,Lake,2,Township,0010,WEST CREEK TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 26,568 "," 20,324 "," 369,519,654 ", 0.0055 
45,Lake,2,Township,0010,WEST CREEK TOWNSHIP,1111,FIRE                                    ," 67,000 "," 55,467 "," 256,792,007 ", 0.0216 
45,Lake,2,Township,0010,WEST CREEK TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 30,000 "," 22,084 "," 256,792,007 ", 0.0086 
45,Lake,2,Township,0011,WINFIELD TOWNSHIP,0101,GENERAL                                 ," 160,200 "," 94,923 "," 545,537,146 ", 0.0174 
45,Lake,2,Township,0011,WINFIELD TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 39,755 "," 27,822 "," 545,537,146 ", 0.0051 
45,Lake,2,Township,0011,WINFIELD TOWNSHIP,1111,FIRE                                    ," 207,000 "," 186,864 "," 212,104,556 ", 0.0881 
45,Lake,2,Township,0011,WINFIELD TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 25,000 "," 23,332 "," 212,104,556 ", 0.0110 
45,Lake,2,Township,0011,WINFIELD TOWNSHIP,1312,RECREATION                              ," 24,000 "," 13,638 "," 545,537,146 ", 0.0025 
45,Lake,3,City/Town,0101,GARY CIVIL CITY,0101,GENERAL                                 ," 47,625,915 "," 58,865,948 "," 2,055,088,254 ", 2.8644 
45,Lake,3,City/Town,0101,GARY CIVIL CITY,0188,EXEMPT DEBT - LAKE AND ST. JOSEPH COUNTIES ONLY," 888,891 "," 1,089,197 "," 2,055,088,254 ", 0.0530 
45,Lake,3,City/Town,0101,GARY CIVIL CITY,0341,FIRE PENSION                            ," 6,112,100 ", -   ," 2,055,088,254 ", -   
45,Lake,3,City/Town,0101,GARY CIVIL CITY,0342,POLICE PENSION                          ," 6,030,614 ", -   ," 2,055,088,254 ", -   
45,Lake,3,City/Town,0101,GARY CIVIL CITY,0706,LOCAL ROAD & STREET                     ," 1,042,303 ", -   ," 2,055,088,254 ", -   
45,Lake,3,City/Town,0101,GARY CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ," 2,083,822 ", -   ," 2,055,088,254 ", -   
45,Lake,3,City/Town,0101,GARY CIVIL CITY,1301,PARK & RECREATION                       ," 882,708 "," 1,101,527 "," 2,055,088,254 ", 0.0536 
45,Lake,3,City/Town,0101,GARY CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 134,229 ", -   ," 2,055,088,254 ", -   
45,Lake,3,City/Town,0101,GARY CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 38,107 "," 129,471 "," 2,055,088,254 ", 0.0063 
45,Lake,3,City/Town,0104,HAMMOND CIVIL CITY,0101,GENERAL                                 ," 26,798,664 "," 31,546,332 "," 2,081,853,874 ", 1.5153 
45,Lake,3,City/Town,0104,HAMMOND CIVIL CITY,0188,EXEMPT DEBT - LAKE AND ST. JOSEPH COUNTIES ONLY," 974,304 "," 270,641 "," 2,081,853,874 ", 0.0130 
45,Lake,3,City/Town,0104,HAMMOND CIVIL CITY,0341,FIRE PENSION                            ," 5,228,402 ", -   ," 2,081,853,874 ", -   
45,Lake,3,City/Town,0104,HAMMOND CIVIL CITY,0342,POLICE PENSION                          ," 5,283,220 "," 811,923 "," 2,081,853,874 ", 0.0390 
45,Lake,3,City/Town,0104,HAMMOND CIVIL CITY,0706,LOCAL ROAD & STREET                     ," 814,806 ", -   ," 2,081,853,874 ", -   
45,Lake,3,City/Town,0104,HAMMOND CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ," 913,513 ", -   ," 2,081,853,874 ", -   
45,Lake,3,City/Town,0104,HAMMOND CIVIL CITY,1301,PARK & RECREATION                       ," 4,411,600 "," 6,462,074 "," 2,081,853,874 ", 0.3104 
45,Lake,3,City/Town,0104,HAMMOND CIVIL CITY,2042,HYDRANT RENTAL                          ," 175,000 ", -   ," 2,081,853,874 ", -   
45,Lake,3,City/Town,0104,HAMMOND CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 402,792 ", -   ," 2,081,853,874 ", -   
45,Lake,3,City/Town,0104,HAMMOND CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 391,077 "," 229,004 "," 2,081,853,874 ", 0.0110 
45,Lake,3,City/Town,0108,EAST CHICAGO CIVIL CITY,0101,GENERAL                                 ," 25,859,041 "," 32,495,022 "," 1,464,201,423 ", 2.2193 
45,Lake,3,City/Town,0108,EAST CHICAGO CIVIL CITY,0286,LEASE RENTAL PAYMENT EXEMPT FROM CIRCUIT BREAKERS," 2,224,500 "," 2,518,426 "," 1,464,201,423 ", 0.1720 
45,Lake,3,City/Town,0108,EAST CHICAGO CIVIL CITY,0341,FIRE PENSION                            ," 2,991,500 "," 24,891 "," 1,464,201,423 ", 0.0017 
45,Lake,3,City/Town,0108,EAST CHICAGO CIVIL CITY,0342,POLICE PENSION                          ," 3,733,000 "," 24,891 "," 1,464,201,423 ", 0.0017 
45,Lake,3,City/Town,0108,EAST CHICAGO CIVIL CITY,0706,LOCAL ROAD & STREET                     ," 500,000 ", -   ," 1,464,201,423 ", -   
45,Lake,3,City/Town,0108,EAST CHICAGO CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ," 1,245,249 ", -   ," 1,464,201,423 ", -   
45,Lake,3,City/Town,0108,EAST CHICAGO CIVIL CITY,1301,PARK & RECREATION                       ," 1,900,000 "," 2,199,231 "," 1,464,201,423 ", 0.1502 
45,Lake,3,City/Town,0108,EAST CHICAGO CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 73,728 ", -   ," 1,464,201,423 ", -   
45,Lake,3,City/Town,0108,EAST CHICAGO CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 74,541 ", -   ," 1,464,201,423 ", -   
45,Lake,3,City/Town,0108,EAST CHICAGO CIVIL CITY,6301,TRANSPORTATION                          ," 1,404,226 "," 749,671 "," 1,464,201,423 ", 0.0512 
45,Lake,3,City/Town,0202,HOBART CIVIL CITY,0101,GENERAL                                 ," 16,386,610 "," 12,993,918 "," 1,361,617,680 ", 0.9543 
45,Lake,3,City/Town,0202,HOBART CIVIL CITY,0180,DEBT SERVICE                            ," 382,928 "," 363,552 "," 1,361,617,680 ", 0.0267 
45,Lake,3,City/Town,0202,HOBART CIVIL CITY,0188,EXEMPT DEBT - LAKE AND ST. JOSEPH COUNTIES ONLY," 378,719 "," 367,637 "," 1,361,617,680 ", 0.0270 
45,Lake,3,City/Town,0202,HOBART CIVIL CITY,0341,FIRE PENSION                            ," 452,077 ", -   ," 1,361,617,680 ", -   
45,Lake,3,City/Town,0202,HOBART CIVIL CITY,0342,POLICE PENSION                          ," 565,927 ", -   ," 1,361,617,680 ", -   
45,Lake,3,City/Town,0202,HOBART CIVIL CITY,0706,LOCAL ROAD & STREET                     , -   , -   ," 1,361,617,680 ", -   
45,Lake,3,City/Town,0202,HOBART CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ," 1,739,777 "," 92,590 "," 1,361,617,680 ", 0.0068 
45,Lake,3,City/Town,0202,HOBART CIVIL CITY,1301,PARK & RECREATION                       ," 615,228 "," 517,415 "," 1,361,617,680 ", 0.0380 
45,Lake,3,City/Town,0202,HOBART CIVIL CITY,1386,PARK BOND EXEMPT FROM CIRCUIT BREAKERS," 774,134 "," 762,506 "," 1,361,617,680 ", 0.0560 
45,Lake,3,City/Town,0202,HOBART CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        , -   , -   ," 1,361,617,680 ", -   
45,Lake,3,City/Town,0202,HOBART CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 975,000 "," 544,647 "," 1,361,617,680 ", 0.0400 
45,Lake,3,City/Town,0321,CROWN POINT CIVIL CITY,0101,GENERAL                                 ," 13,856,799 "," 8,320,370 "," 1,417,198,060 ", 0.5871 
45,Lake,3,City/Town,0321,CROWN POINT CIVIL CITY,0180,DEBT SERVICE                            ," 242,815 "," 211,163 "," 1,417,198,060 ", 0.0149 
45,Lake,3,City/Town,0321,CROWN POINT CIVIL CITY,0341,FIRE PENSION                            ," 125,757 ", -   ," 1,417,198,060 ", -   
45,Lake,3,City/Town,0321,CROWN POINT CIVIL CITY,0342,POLICE PENSION                          ," 543,770 ", -   ," 1,417,198,060 ", -   
45,Lake,3,City/Town,0321,CROWN POINT CIVIL CITY,0706,LOCAL ROAD & STREET                     ," 320,571 ", -   ," 1,417,198,060 ", -   
45,Lake,3,City/Town,0321,CROWN POINT CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ," 2,443,855 "," 1,123,838 "," 1,417,198,060 ", 0.0793 
45,Lake,3,City/Town,0321,CROWN POINT CIVIL CITY,1191,CUMULATIVE FIRE SPECIAL                 ," 80,747 "," 52,436 "," 1,417,198,060 ", 0.0037 
45,Lake,3,City/Town,0321,CROWN POINT CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 128,901 ", -   ," 1,417,198,060 ", -   
45,Lake,3,City/Town,0321,CROWN POINT CIVIL CITY,2390,CUMULATIVE CAPITAL IMP (RATE)           ," 48,212 "," 24,092 "," 1,417,198,060 ", 0.0017 
45,Lake,3,City/Town,0321,CROWN POINT CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 672,179 "," 547,038 "," 1,417,198,060 ", 0.0386 
45,Lake,3,City/Town,0321,CROWN POINT CIVIL CITY,6290,CUMULATIVE SEWER                        ," 43,760 ", -   ," 1,417,198,060 ", -   
45,Lake,3,City/Town,0322,WHITING CIVIL CITY,0101,GENERAL                                 ," 7,674,978 "," 6,119,685 "," 430,145,824 ", 1.4227 
45,Lake,3,City/Town,0322,WHITING CIVIL CITY,0180,DEBT SERVICE                            ," 51,738 "," 1,721 "," 430,145,824 ", 0.0004 
45,Lake,3,City/Town,0322,WHITING CIVIL CITY,0341,FIRE PENSION                            ," 382,973 ", 430 ," 430,145,824 ", 0.0001 
45,Lake,3,City/Town,0322,WHITING CIVIL CITY,0342,POLICE PENSION                          ," 555,677 ", 430 ," 430,145,824 ", 0.0001 
45,Lake,3,City/Town,0322,WHITING CIVIL CITY,0706,LOCAL ROAD & STREET                     ," 50,000 ", -   ," 430,145,824 ", -   
45,Lake,3,City/Town,0322,WHITING CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ," 136,092 ", -   ," 430,145,824 ", -   
45,Lake,3,City/Town,0322,WHITING CIVIL CITY,2044,PUBLIC LIGHTING                         ," 110,000 "," 101,514 "," 430,145,824 ", 0.0236 
45,Lake,3,City/Town,0322,WHITING CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 26,243 ", -   ," 430,145,824 ", -   
45,Lake,3,City/Town,0322,WHITING CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          , -   , -   ," 430,145,824 ", -   
45,Lake,3,City/Town,0322,WHITING CIVIL CITY,2430,REDEVELOPMENT - GENERAL                 ," 248,600 "," 58,500 "," 430,145,824 ", 0.0136 
45,Lake,3,City/Town,0401,LAKE STATION CIVIL CITY,0101,GENERAL                                 ," 2,506,430 "," 3,408,622 "," 225,631,986 ", 1.5107 
45,Lake,3,City/Town,0401,LAKE STATION CIVIL CITY,0180,DEBT SERVICE                            ," 960,000 "," 1,376,129 "," 225,631,986 ", 0.6099 
45,Lake,3,City/Town,0401,LAKE STATION CIVIL CITY,0182,BOND #2                                 , -   , -   ," 225,631,986 ", -   
45,Lake,3,City/Town,0401,LAKE STATION CIVIL CITY,0342,POLICE PENSION                          ," 356,680 ", -   ," 225,631,986 ", -   
45,Lake,3,City/Town,0401,LAKE STATION CIVIL CITY,0706,LOCAL ROAD & STREET                     ," 262,749 ", -   ," 225,631,986 ", -   
45,Lake,3,City/Town,0401,LAKE STATION CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ," 651,558 "," 330,551 "," 225,631,986 ", 0.1465 
45,Lake,3,City/Town,0401,LAKE STATION CIVIL CITY,0720,MAJOR MOVES - TOLLROAD COUNTIES," 75,000 ", -   ," 225,631,986 ", -   
45,Lake,3,City/Town,0401,LAKE STATION CIVIL CITY,1301,PARK & RECREATION                       ," 315,050 "," 47,608 "," 225,631,986 ", 0.0211 
45,Lake,3,City/Town,0401,LAKE STATION CIVIL CITY,1386,PARK BOND EXEMPT FROM CIRCUIT BREAKERS," 119,248 "," 126,580 "," 225,631,986 ", 0.0561 
45,Lake,3,City/Town,0401,LAKE STATION CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 127,500 ", -   ," 225,631,986 ", -   
45,Lake,3,City/Town,0401,LAKE STATION CIVIL CITY,6290,CUMULATIVE SEWER                        ," 100,000 "," 37,681 "," 225,631,986 ", 0.0167 
45,Lake,3,City/Town,0504,CEDAR LAKE CIVIL TOWN,0061,RAINY DAY," 29,750 ", -   ," 424,968,643 ", -   
45,Lake,3,City/Town,0504,CEDAR LAKE CIVIL TOWN,0101,GENERAL                                 ," 3,605,564 "," 2,067,472 "," 424,968,643 ", 0.4865 
