County,County Name,Unit Type Code,Unit Type Name,Unit Code,Unit Name,Fund,Fund Name,2015 Certified Budget,2015 Certified Levy,2014 Certified Net Assessed Valuation,2015 Certified Gross Tax Rate
48,Madison,1,County,0000,MADISON COUNTY,0706,LOCAL ROAD & STREET                     ,$0.00,$0.00,"$3,575,989,796.00", 0.00000
48,Madison,1,County,0000,MADISON COUNTY,0790,CUMULATIVE BRIDGE                       ,$0.00,"$1,012,005.00","$3,575,989,796.00", 0.02830
48,Madison,1,County,0000,MADISON COUNTY,0801,HEALTH                                  ,"$1,081,608.00","$704,470.00","$3,575,989,796.00", 0.01970
48,Madison,2,Township,0001,ADAMS TOWNSHIP,0061,RAINY DAY,"$7,167.00",$0.00,"$159,411,245.00", 0.00000
48,Madison,2,Township,0001,ADAMS TOWNSHIP,0101,GENERAL                                 ,"$51,678.00","$35,230.00","$159,411,245.00", 0.02210
48,Madison,2,Township,0001,ADAMS TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$16,000.00","$11,956.00","$159,411,245.00", 0.00750
48,Madison,2,Township,0001,ADAMS TOWNSHIP,1182,FIRE EQUIPMENT DEBT                     ,"$71,354.00",$0.00,"$126,658,195.00", 0.00000
48,Madison,2,Township,0001,ADAMS TOWNSHIP,1312,RECREATION                              ,"$4,000.00","$1,520.00","$126,658,195.00", 0.00120
48,Madison,2,Township,0002,ANDERSON TOWNSHIP,0101,GENERAL                                 ,"$157,774.00","$137,817.00","$1,158,125,694.00", 0.01190
48,Madison,2,Township,0002,ANDERSON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$523,167.00","$341,647.00","$1,158,125,694.00", 0.02950
48,Madison,2,Township,0003,BOONE TOWNSHIP,0061,RAINY DAY,"$9,119.00",$0.00,"$59,666,214.00", 0.00000
48,Madison,2,Township,0003,BOONE TOWNSHIP,0101,GENERAL                                 ,"$40,000.00","$11,098.00","$59,666,214.00", 0.01860
48,Madison,2,Township,0003,BOONE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$4,000.00","$1,432.00","$59,666,214.00", 0.00240
48,Madison,2,Township,0003,BOONE TOWNSHIP,1111,FIRE                                    ,"$46,995.00","$24,582.00","$59,666,214.00", 0.04120
48,Madison,2,Township,0004,DUCK CREEK TOWNSHIP,0061,RAINY DAY,"$7,712.00",$0.00,"$118,477,573.00", 0.00000
48,Madison,2,Township,0004,DUCK CREEK TOWNSHIP,0101,GENERAL                                 ,"$33,270.00","$11,848.00","$118,477,573.00", 0.01000
48,Madison,2,Township,0004,DUCK CREEK TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$9,215.00","$2,251.00","$118,477,573.00", 0.00190
48,Madison,2,Township,0004,DUCK CREEK TOWNSHIP,1111,FIRE                                    ,"$66,340.00","$28,414.00","$116,928,526.00", 0.02430
48,Madison,2,Township,0004,DUCK CREEK TOWNSHIP,1182,FIRE EQUIPMENT DEBT                     ,$0.00,$0.00,"$116,928,526.00", 0.00000
48,Madison,2,Township,0004,DUCK CREEK TOWNSHIP,1191,CUMULATIVE FIRE SPECIAL                 ,"$15,000.00","$16,253.00","$116,928,526.00", 0.01390
48,Madison,2,Township,0005,FALL CREEK TOWNSHIP,0101,GENERAL                                 ,"$30,350.00","$5,213.00","$434,404,757.00", 0.00120
48,Madison,2,Township,0005,FALL CREEK TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$31,795.00","$8,254.00","$434,404,757.00", 0.00190
48,Madison,2,Township,0005,FALL CREEK TOWNSHIP,1111,FIRE                                    ,"$210,997.00","$93,245.00","$225,228,531.00", 0.04140
48,Madison,2,Township,0005,FALL CREEK TOWNSHIP,1181,FIRE BUILDING DEBT                      ,"$240,631.00","$233,112.00","$225,228,531.00", 0.10350
48,Madison,2,Township,0005,FALL CREEK TOWNSHIP,1182,FIRE EQUIPMENT DEBT                     ,"$64,212.00","$63,064.00","$225,228,531.00", 0.02800
48,Madison,2,Township,0005,FALL CREEK TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$39,250.00","$29,730.00","$225,228,531.00", 0.01320
48,Madison,2,Township,0006,GREEN TOWNSHIP,0101,GENERAL                                 ,"$44,360.00","$48,595.00","$192,076,943.00", 0.02530
48,Madison,2,Township,0006,GREEN TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$30,000.00",$0.00,"$192,076,943.00", 0.00000
48,Madison,2,Township,0006,GREEN TOWNSHIP,1111,FIRE                                    ,"$115,400.00","$46,543.00","$148,227,027.00", 0.03140
48,Madison,2,Township,0006,GREEN TOWNSHIP,1187,EMERGENCY FIRE LOAN,$0.00,$0.00,"$148,227,027.00", 0.00000
48,Madison,2,Township,0006,GREEN TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$32,800.00","$17,491.00","$148,227,027.00", 0.01180
48,Madison,2,Township,0007,JACKSON TOWNSHIP,0101,GENERAL                                 ,"$5,158.00","$5,037.00","$93,272,548.00", 0.00540
48,Madison,2,Township,0007,JACKSON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$1,400.00","$1,026.00","$93,272,548.00", 0.00110
48,Madison,2,Township,0007,JACKSON TOWNSHIP,1111,FIRE                                    ,"$39,318.00","$28,914.00","$93,272,548.00", 0.03100
48,Madison,2,Township,0007,JACKSON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$7,000.00","$13,431.00","$93,272,548.00", 0.01440
48,Madison,2,Township,0008,LAFAYETTE TOWNSHIP,0101,GENERAL                                 ,"$62,565.00","$38,036.00","$182,864,465.00", 0.02080
48,Madison,2,Township,0008,LAFAYETTE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$32,420.00","$25,967.00","$182,864,465.00", 0.01420
48,Madison,2,Township,0009,MONROE TOWNSHIP,0101,GENERAL                                 ,"$50,880.00","$22,932.00","$314,132,784.00", 0.00730
48,Madison,2,Township,0009,MONROE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$37,649.00","$32,356.00","$314,132,784.00", 0.01030
48,Madison,2,Township,0009,MONROE TOWNSHIP,1111,FIRE                                    ,"$287,300.00","$129,608.00","$175,382,294.00", 0.07390
48,Madison,2,Township,0009,MONROE TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$100,000.00","$26,132.00","$175,382,294.00", 0.01490
48,Madison,2,Township,0009,MONROE TOWNSHIP,2120,CEMETERY                                ,"$59,215.00",$0.00,"$314,132,784.00", 0.00000
48,Madison,2,Township,0010,PIPE CREEK TOWNSHIP,0101,GENERAL                                 ,"$79,175.00","$66,909.00","$324,802,512.00", 0.02060
48,Madison,2,Township,0010,PIPE CREEK TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$150,250.00","$102,962.00","$324,802,512.00", 0.03170
48,Madison,2,Township,0010,PIPE CREEK TOWNSHIP,1111,FIRE                                    ,"$154,500.00","$69,998.00","$127,733,849.00", 0.05480
48,Madison,2,Township,0010,PIPE CREEK TOWNSHIP,1182,FIRE EQUIPMENT DEBT                     ,"$112,728.00","$104,997.00","$127,733,849.00", 0.08220
48,Madison,2,Township,0010,PIPE CREEK TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$48,282.00","$42,535.00","$127,733,849.00", 0.03330
48,Madison,2,Township,0011,RICHLAND TOWNSHIP,0101,GENERAL                                 ,"$38,700.00","$16,407.00","$135,598,599.00", 0.01210
48,Madison,2,Township,0011,RICHLAND TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$8,880.00","$3,932.00","$135,598,599.00", 0.00290
48,Madison,2,Township,0011,RICHLAND TOWNSHIP,8604,SPECL FIRE PROTECTION TERRITORY GENERAL,"$369,202.00","$284,353.00","$247,263,696.00", 0.11500
48,Madison,2,Township,0011,RICHLAND TOWNSHIP,8692,SPECL FIRE PROTECTION TERRITORY EQUIPMENT REPLACE,"$98,360.00","$76,157.00","$247,263,696.00", 0.03080
48,Madison,2,Township,0012,STONY CREEK TOWNSHIP,0061,RAINY DAY,"$6,797.00",$0.00,"$142,080,930.00", 0.00000
48,Madison,2,Township,0012,STONY CREEK TOWNSHIP,0101,GENERAL                                 ,"$43,533.00","$26,285.00","$142,080,930.00", 0.01850
48,Madison,2,Township,0012,STONY CREEK TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$23,110.00","$8,951.00","$142,080,930.00", 0.00630
48,Madison,2,Township,0012,STONY CREEK TOWNSHIP,1181,FIRE BUILDING DEBT                      ,"$90,558.00","$127,731.00","$142,080,930.00", 0.08990
48,Madison,2,Township,0012,STONY CREEK TOWNSHIP,8604,SPECL FIRE PROTECTION TERRITORY GENERAL,"$88,084.00","$138,529.00","$142,080,930.00", 0.09750
48,Madison,2,Township,0012,STONY CREEK TOWNSHIP,8692,SPECL FIRE PROTECTION TERRITORY EQUIPMENT REPLACE,"$37,448.00","$41,346.00","$142,080,930.00", 0.02910
48,Madison,2,Township,0013,UNION TOWNSHIP,0101,GENERAL                                 ,"$66,370.00","$9,161.00","$186,954,952.00", 0.00490
48,Madison,2,Township,0013,UNION TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$36,560.00","$11,591.00","$186,954,952.00", 0.00620
48,Madison,2,Township,0013,UNION TOWNSHIP,1111,FIRE                                    ,"$524,732.00","$115,807.00","$146,220,696.00", 0.07920
48,Madison,2,Township,0013,UNION TOWNSHIP,1182,FIRE EQUIPMENT DEBT                     ,"$239,230.00","$181,899.00","$146,220,696.00", 0.12440
48,Madison,2,Township,0013,UNION TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$40,000.00","$45,475.00","$146,220,696.00", 0.03110
48,Madison,2,Township,0014,VAN BUREN TOWNSHIP,0101,GENERAL                                 ,"$75,180.00","$56,035.00","$74,120,580.00", 0.07560
48,Madison,2,Township,0014,VAN BUREN TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$15,000.00","$13,045.00","$74,120,580.00", 0.01760
48,Madison,2,Township,0014,VAN BUREN TOWNSHIP,1101,EMERG AMBUL/MED SERVICES  - FIRE,"$68,900.00","$11,488.00","$50,834,033.00", 0.02260
48,Madison,2,Township,0014,VAN BUREN TOWNSHIP,1111,FIRE                                    ,"$136,830.00","$32,737.00","$50,834,033.00", 0.06440
48,Madison,2,Township,0014,VAN BUREN TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$20,000.00","$7,879.00","$50,834,033.00", 0.01550
48,Madison,3,City/Town,0105,ANDERSON CIVIL CITY,0101,GENERAL                                 ,"$31,613,449.00","$23,499,330.00","$1,245,129,559.00", 1.88730
48,Madison,3,City/Town,0105,ANDERSON CIVIL CITY,0182,BOND #2                                 ,"$685,117.00","$916,415.00","$1,245,129,559.00", 0.07360
48,Madison,3,City/Town,0105,ANDERSON CIVIL CITY,0341,FIRE PENSION                            ,"$3,745,115.00","$774,471.00","$1,245,129,559.00", 0.06220
48,Madison,3,City/Town,0105,ANDERSON CIVIL CITY,0342,POLICE PENSION                          ,"$3,412,787.00","$799,373.00","$1,245,129,559.00", 0.06420
48,Madison,3,City/Town,0105,ANDERSON CIVIL CITY,0706,LOCAL ROAD & STREET                     ,"$485,248.00",$0.00,"$1,245,129,559.00", 0.00000
48,Madison,3,City/Town,0105,ANDERSON CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ,"$2,182,400.00",$0.00,"$1,245,129,559.00", 0.00000
48,Madison,3,City/Town,0105,ANDERSON CIVIL CITY,1301,PARK & RECREATION                       ,"$1,555,495.00","$1,548,941.00","$1,245,129,559.00", 0.12440
48,Madison,3,City/Town,0105,ANDERSON CIVIL CITY,1380,PARK BOND                               ,"$178,035.00","$163,112.00","$1,245,129,559.00", 0.01310
48,Madison,3,City/Town,0105,ANDERSON CIVIL CITY,2102,AVIATION/AIRPORT                        ,"$650,771.00","$224,123.00","$1,245,129,559.00", 0.01800
48,Madison,3,City/Town,0105,ANDERSON CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$250,000.00",$0.00,"$1,245,129,559.00", 0.00000
48,Madison,3,City/Town,0320,ELWOOD CIVIL CITY,0101,GENERAL                                 ,"$4,583,607.00","$2,945,157.00","$179,670,360.00", 1.63920
48,Madison,3,City/Town,0320,ELWOOD CIVIL CITY,0283,LEASE RENTAL PAYMENT                    ,"$556,045.00","$523,020.00","$179,670,360.00", 0.29110
48,Madison,3,City/Town,0320,ELWOOD CIVIL CITY,0341,FIRE PENSION                            ,"$280,252.00",$0.00,"$179,670,360.00", 0.00000
48,Madison,3,City/Town,0320,ELWOOD CIVIL CITY,0342,POLICE PENSION                          ,"$339,674.00",$0.00,"$179,670,360.00", 0.00000
48,Madison,3,City/Town,0320,ELWOOD CIVIL CITY,0706,LOCAL ROAD & STREET                     ,"$75,120.00",$0.00,"$179,670,360.00", 0.00000
48,Madison,3,City/Town,0320,ELWOOD CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ,"$1,025,153.00","$468,221.00","$179,670,360.00", 0.26060
48,Madison,3,City/Town,0320,ELWOOD CIVIL CITY,1303,PARK                                    ,"$149,911.00","$159,368.00","$179,670,360.00", 0.08870
48,Madison,3,City/Town,0320,ELWOOD CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$23,344.00",$0.00,"$179,670,360.00", 0.00000
48,Madison,3,City/Town,0320,ELWOOD CIVIL CITY,2380,CAPITAL IMPROVEMENT BOND                ,"$317,969.00","$241,477.00","$179,670,360.00", 0.13440
48,Madison,3,City/Town,0320,ELWOOD CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$60,000.00","$75,821.00","$179,670,360.00", 0.04220
48,Madison,3,City/Town,0430,ALEXANDRIA CIVIL CITY,0101,GENERAL                                 ,"$2,897,512.00","$1,968,462.00","$102,711,312.00", 1.91650
48,Madison,3,City/Town,0430,ALEXANDRIA CIVIL CITY,0341,FIRE PENSION                            ,"$168,564.00",$0.00,"$102,711,312.00", 0.00000
48,Madison,3,City/Town,0430,ALEXANDRIA CIVIL CITY,0342,POLICE PENSION                          ,"$257,054.00",$0.00,"$102,711,312.00", 0.00000
48,Madison,3,City/Town,0430,ALEXANDRIA CIVIL CITY,0706,LOCAL ROAD & STREET                     ,"$43,750.00",$0.00,"$102,711,312.00", 0.00000
48,Madison,3,City/Town,0430,ALEXANDRIA CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ,"$563,736.00","$149,959.00","$102,711,312.00", 0.14600
48,Madison,3,City/Town,0430,ALEXANDRIA CIVIL CITY,0907,STORM SEWER                             ,"$268,110.00","$199,979.00","$102,711,312.00", 0.19470
48,Madison,3,City/Town,0430,ALEXANDRIA CIVIL CITY,1303,PARK                                    ,"$190,383.00","$99,938.00","$102,711,312.00", 0.09730
48,Madison,3,City/Town,0430,ALEXANDRIA CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$13,274.00",$0.00,"$102,711,312.00", 0.00000
48,Madison,3,City/Town,0430,ALEXANDRIA CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$22,500.00","$24,445.00","$102,711,312.00", 0.02380
48,Madison,3,City/Town,0746,CHESTERFIELD CIVIL TOWN,0061,RAINY DAY,$0.00,$0.00,"$39,646,463.00", 0.00000
48,Madison,3,City/Town,0746,CHESTERFIELD CIVIL TOWN,0101,GENERAL                                 ,"$760,977.00","$489,753.00","$39,646,463.00", 1.23530
48,Madison,3,City/Town,0746,CHESTERFIELD CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$35,000.00",$0.00,"$39,646,463.00", 0.00000
48,Madison,3,City/Town,0746,CHESTERFIELD CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$144,163.00",$0.00,"$39,646,463.00", 0.00000
48,Madison,3,City/Town,0746,CHESTERFIELD CIVIL TOWN,1301,PARK & RECREATION                       ,"$133,706.00","$98,324.00","$185,867,159.00", 0.05290
48,Madison,3,City/Town,0746,CHESTERFIELD CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$9,451.00",$0.00,"$39,646,463.00", 0.00000
48,Madison,3,City/Town,0746,CHESTERFIELD CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$16,350.00","$18,515.00","$39,646,463.00", 0.04670
48,Madison,3,City/Town,0747,COUNTRY CLUB HEIGHTS CIVIL TOWN,0101,GENERAL                                 ,"$20,461.00","$7,560.00","$5,264,874.00", 0.14360
48,Madison,3,City/Town,0747,COUNTRY CLUB HEIGHTS CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$2,200.00",$0.00,"$5,264,874.00", 0.00000
48,Madison,3,City/Town,0747,COUNTRY CLUB HEIGHTS CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$8,100.00",$0.00,"$5,264,874.00", 0.00000
48,Madison,3,City/Town,0748,EDGEWOOD CIVIL TOWN,0101,GENERAL                                 ,"$537,247.00","$263,184.00","$37,835,507.00", 0.69560
48,Madison,3,City/Town,0748,EDGEWOOD CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$40,000.00",$0.00,"$37,835,507.00", 0.00000
48,Madison,3,City/Town,0748,EDGEWOOD CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$130,000.00",$0.00,"$37,835,507.00", 0.00000
48,Madison,3,City/Town,0748,EDGEWOOD CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$15,000.00",$0.00,"$37,835,507.00", 0.00000
48,Madison,3,City/Town,0749,FRANKTON CIVIL TOWN,0101,GENERAL                                 ,"$475,969.00","$169,990.00","$25,345,095.00", 0.67070
48,Madison,3,City/Town,0749,FRANKTON CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$24,000.00",$0.00,"$25,345,095.00", 0.00000
48,Madison,3,City/Town,0749,FRANKTON CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$150,500.00",$0.00,"$25,345,095.00", 0.00000
48,Madison,3,City/Town,0749,FRANKTON CIVIL TOWN,1301,PARK & RECREATION                       ,"$12,770.00","$9,986.00","$25,345,095.00", 0.03940
48,Madison,3,City/Town,0749,FRANKTON CIVIL TOWN,1380,PARK BOND                               ,"$1,386.00","$1,217.00","$25,345,095.00", 0.00480
48,Madison,3,City/Town,0749,FRANKTON CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$4,465.00",$0.00,"$25,345,095.00", 0.00000
48,Madison,3,City/Town,0749,FRANKTON CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$15,000.00","$10,949.00","$25,345,095.00", 0.04320
48,Madison,3,City/Town,0751,INGALLS CIVIL TOWN,0061,RAINY DAY,"$103,715.00",$0.00,"$31,599,086.00", 0.00000
48,Madison,3,City/Town,0751,INGALLS CIVIL TOWN,0101,GENERAL                                 ,"$498,227.00","$289,669.00","$31,599,086.00", 0.91670
48,Madison,3,City/Town,0751,INGALLS CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$19,977.00",$0.00,"$31,599,086.00", 0.00000
48,Madison,3,City/Town,0751,INGALLS CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$115,640.00",$0.00,"$31,599,086.00", 0.00000
48,Madison,3,City/Town,0751,INGALLS CIVIL TOWN,1312,RECREATION                              ,"$56,675.00","$77,987.00","$31,599,086.00", 0.24680
48,Madison,3,City/Town,0751,INGALLS CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$8,000.00",$0.00,"$31,599,086.00", 0.00000
48,Madison,3,City/Town,0751,INGALLS CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$20,000.00","$12,450.00","$31,599,086.00", 0.03940
48,Madison,3,City/Town,0752,LAPEL CIVIL TOWN,0061,RAINY DAY,$0.00,$0.00,"$41,633,545.00", 0.00000
48,Madison,3,City/Town,0752,LAPEL CIVIL TOWN,0101,GENERAL                                 ,"$578,000.00","$202,089.00","$41,633,545.00", 0.48540
48,Madison,3,City/Town,0752,LAPEL CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$17,460.00",$0.00,"$41,633,545.00", 0.00000
48,Madison,3,City/Town,0752,LAPEL CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$82,288.00",$0.00,"$41,633,545.00", 0.00000
48,Madison,3,City/Town,0752,LAPEL CIVIL TOWN,1303,PARK                                    ,"$33,000.00","$29,976.00","$41,633,545.00", 0.07200
48,Madison,3,City/Town,0752,LAPEL CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$42,990.00",$0.00,"$41,633,545.00", 0.00000
48,Madison,3,City/Town,0753,MARKLEVILLE CIVIL TOWN,0061,RAINY DAY,"$15,471.00",$0.00,"$11,550,804.00", 0.00000
48,Madison,3,City/Town,0753,MARKLEVILLE CIVIL TOWN,0101,GENERAL                                 ,"$117,501.00","$54,069.00","$11,550,804.00", 0.46810
48,Madison,3,City/Town,0753,MARKLEVILLE CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$9,723.00",$0.00,"$11,550,804.00", 0.00000
48,Madison,3,City/Town,0753,MARKLEVILLE CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$21,980.00",$0.00,"$11,550,804.00", 0.00000
48,Madison,3,City/Town,0753,MARKLEVILLE CIVIL TOWN,8604,SPECL FIRE PROTECTION TERRITORY GENERAL,"$419,581.00","$329,352.00","$138,208,999.00", 0.23830
48,Madison,3,City/Town,0753,MARKLEVILLE CIVIL TOWN,8692,SPECL FIRE PROTECTION TERRITORY EQUIPMENT REPLACE,"$60,000.00","$41,048.00","$138,208,999.00", 0.02970
48,Madison,3,City/Town,0754,ORESTES CIVIL TOWN,0101,GENERAL                                 ,"$225,000.00","$72,295.00","$36,039,178.00", 0.20060
48,Madison,3,City/Town,0754,ORESTES CIVIL TOWN,0180,DEBT SERVICE                            ,"$13,963.00","$9,947.00","$36,039,178.00", 0.02760
48,Madison,3,City/Town,0754,ORESTES CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$4,480.00",$0.00,"$36,039,178.00", 0.00000
48,Madison,3,City/Town,0754,ORESTES CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$30,000.00",$0.00,"$36,039,178.00", 0.00000
48,Madison,3,City/Town,0754,ORESTES CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$2,538.00",$0.00,"$36,039,178.00", 0.00000
48,Madison,3,City/Town,0754,ORESTES CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$40,000.00","$14,776.00","$36,039,178.00", 0.04100
48,Madison,3,City/Town,0755,PENDLETON CIVIL TOWN,0101,GENERAL                                 ,"$1,919,529.00","$603,858.00","$173,522,337.00", 0.34800
48,Madison,3,City/Town,0755,PENDLETON CIVIL TOWN,0181,DEBT PAYMENT                            ,"$60,303.00","$57,089.00","$173,522,337.00", 0.03290
48,Madison,3,City/Town,0755,PENDLETON CIVIL TOWN,0283,LEASE RENTAL PAYMENT                    ,"$34,832.00",$0.00,"$173,522,337.00", 0.00000
48,Madison,3,City/Town,0755,PENDLETON CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$54,168.00",$0.00,"$173,522,337.00", 0.00000
48,Madison,3,City/Town,0755,PENDLETON CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$462,003.00","$166,755.00","$173,522,337.00", 0.09610
48,Madison,3,City/Town,0755,PENDLETON CIVIL TOWN,1181,FIRE BUILDING DEBT                      ,"$112,808.00","$98,734.00","$173,522,337.00", 0.05690
48,Madison,3,City/Town,0755,PENDLETON CIVIL TOWN,1182,FIRE EQUIPMENT DEBT                     ,"$52,666.00","$49,454.00","$173,522,337.00", 0.02850
48,Madison,3,City/Town,0755,PENDLETON CIVIL TOWN,1303,PARK                                    ,"$721,826.00","$319,798.00","$398,750,868.00", 0.08020
48,Madison,3,City/Town,0755,PENDLETON CIVIL TOWN,1380,PARK BOND                               ,"$392,166.00","$374,826.00","$398,750,868.00", 0.09400
48,Madison,3,City/Town,0755,PENDLETON CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$36,111.00",$0.00,"$173,522,337.00", 0.00000
48,Madison,3,City/Town,0755,PENDLETON CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$40,538.00","$36,613.00","$173,522,337.00", 0.02110
48,Madison,3,City/Town,0756,RIVER FOREST CIVIL TOWN,0101,GENERAL                                 ,"$11,914.00","$5,522.00","$956,367.00", 0.57740
48,Madison,3,City/Town,0757,SUMMITVILLE CIVIL TOWN,0101,GENERAL                                 ,"$279,800.00","$120,880.00","$23,286,547.00", 0.51910
48,Madison,3,City/Town,0757,SUMMITVILLE CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$20,000.00",$0.00,"$23,286,547.00", 0.00000
48,Madison,3,City/Town,0757,SUMMITVILLE CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$117,250.00","$82,411.00","$23,286,547.00", 0.35390
48,Madison,3,City/Town,0757,SUMMITVILLE CIVIL TOWN,1303,PARK                                    ,"$21,150.00","$21,307.00","$23,286,547.00", 0.09150
48,Madison,3,City/Town,0757,SUMMITVILLE CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$5,000.00",$0.00,"$23,286,547.00", 0.00000
48,Madison,3,City/Town,0758,WOODLAWN HEIGHTS CIVIL TOWN,0101,GENERAL                                 ,"$12,700.00","$8,568.00","$3,935,768.00", 0.21770
48,Madison,3,City/Town,0758,WOODLAWN HEIGHTS CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$2,200.00",$0.00,"$3,935,768.00", 0.00000
48,Madison,4,School,2825,MADISON-GRANT UNITED SCHOOL CORPORATION,0101,GENERAL                                 ,$0.00,$0.00,"$224,912,185.00", 0.00000
48,Madison,4,School,2825,MADISON-GRANT UNITED SCHOOL CORPORATION,0180,DEBT SERVICE                            ,$0.00,"$604,564.00","$224,912,185.00", 0.26880
48,Madison,4,School,2825,MADISON-GRANT UNITED SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT,$0.00,"$141,470.00","$224,912,185.00", 0.06290
48,Madison,4,School,2825,MADISON-GRANT UNITED SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ,$0.00,"$488,734.00","$224,912,185.00", 0.21730
48,Madison,4,School,2825,MADISON-GRANT UNITED SCHOOL CORPORATION,6301,TRANSPORTATION                          ,$0.00,"$338,268.00","$224,912,185.00", 0.15040
48,Madison,4,School,2825,MADISON-GRANT UNITED SCHOOL CORPORATION,6302,BUS REPLACEMENT,$0.00,"$45,432.00","$224,912,185.00", 0.02020
48,Madison,4,School,5245,FRANKTON-LAPEL COMMUNITY SCHOOL CORP,0101,GENERAL                                 ,"$17,941,234.00",$0.00,"$485,846,116.00", 0.00000
48,Madison,4,School,5245,FRANKTON-LAPEL COMMUNITY SCHOOL CORP,0180,DEBT SERVICE                            ,"$5,226,277.00","$6,058,501.00","$485,846,116.00", 1.24700
48,Madison,4,School,5245,FRANKTON-LAPEL COMMUNITY SCHOOL CORP,1214,CAPITAL PROJECTS (School)                       ,"$1,151,295.00","$1,173,318.00","$485,846,116.00", 0.24150
48,Madison,4,School,5245,FRANKTON-LAPEL COMMUNITY SCHOOL CORP,6301,TRANSPORTATION                          ,"$1,410,000.00","$1,441,020.00","$485,846,116.00", 0.29660
48,Madison,4,School,5245,FRANKTON-LAPEL COMMUNITY SCHOOL CORP,6302,BUS REPLACEMENT,"$422,670.00","$383,818.00","$485,846,116.00", 0.07900
